id,prediction,target,bleu-1,bleu-4,url
106,A man is on a bed with a cat and . a of a laptop .,A man sitting in a chair with a black dog in front of a computer .,0.5623413252,0,data/datasets/mscoco/val2014/COCO_val2014_000000482242.jpg
141,A baseball player is a hit a ball .,A baseball player strains to throw a ball .,0.5555238068,0,data/datasets/Flickr8k/Flickr8k_Dataset/3334953664_a669038795.jpg
176,A man in sitting a bike in to a man in is sitting on a building building . a blue .,A man is playing a guitar next to another man who is sitting behind a green cart wearing a mask .,0.4671379777,0,data/datasets/Flickr8k/Flickr8k_Dataset/3293018193_e4e0c8db7c.jpg
211,A of a pizza with on a table,part of a sandwich sitting on a table,0.4596613576,0,data/datasets/mscoco/val2014/COCO_val2014_000000001425.jpg
246,A plate is a plate of pizza pizza .,A person takes a piece of chocolate cake .,0.8164965809,0,data/datasets/mscoco/val2014/COCO_val2014_000000558388.jpg
281,A man in standing a skateboard of a man in .,One girl is taking a picture of another girl outside .,0.7226568811,0,data/datasets/Flickr8k/Flickr8k_Dataset/2858903676_6278f07ee3.jpg
316,A group of a a #START# .,a class holds up their #START# .,0.516973154,0,data/datasets/Flickr8k/Flickr8k_Dataset/472661386_723aae880b.jpg
351,A people are playing in the white . .,four children are playing in a water fountain .,0.3549481056,0,data/datasets/Flickr8k/Flickr8k_Dataset/571507143_be346225b7.jpg
386,A street street with with a clock sign . is a and . . it clock . it background of a a building . the background .,"A city street corner with a street pole that has one way signs and a light on the top , and a building in the background .",0.228686764,0,data/datasets/mscoco/val2014/COCO_val2014_000000514540.jpg
421,A people are in a grass with with .,Several children standing in the grass playing soccer .,0.7598356857,0,data/datasets/mscoco/val2014/COCO_val2014_000000333014.jpg
491,A giraffe standing in to a tree in a of a tree . a tree . a tree tree . . background . .,A giraffe standing next to a lizard in front of a kangaroo beneath a parrot with a blond woman #START# the Eiffel tower .,0.2453424679,0,data/datasets/mscoco/val2014/COCO_val2014_000000254172.jpg
526,A dogs are are running on a field . .,two dogs who are walking down a road together .,0.7952707288,0,data/datasets/mscoco/val2014/COCO_val2014_000000195297.jpg
561,A group man in in a table shirt,a smiling man sitting in a fancy restaurant,0.4810977291,0,data/datasets/mscoco/val2014/COCO_val2014_000000498061.jpg
596,A are walking in of a building in a building .,People are standing outside near a clock and a building .,0.3170233139,0,data/datasets/mscoco/val2014/COCO_val2014_000000452663.jpg
631,A cat bear sitting with a teddy . on a ground .,A teddy bear doll holding a camera sitting on the bed .,0.8739351325,0,data/datasets/mscoco/val2014/COCO_val2014_000000379101.jpg
666,A on a on a of a . . trees people .,Man painting boat on shore near lake filled with other boats .,0.6389431042,0,data/datasets/mscoco/val2014/COCO_val2014_000000517570.jpg
701,A man is a with a game game .,A person very intently playing a video game .,0.4854917717,0,data/datasets/mscoco/val2014/COCO_val2014_000000108965.jpg
736,A is a toilet and a toilet toilet and,There is a toilet with a push button plunger,0.3549481056,0,data/datasets/mscoco/val2014/COCO_val2014_000000429074.jpg
771,A small white with a small and a of a,a small table with a laptop on top of it,0.5773502692,0,data/datasets/mscoco/val2014/COCO_val2014_000000005804.jpg
806,A bathroom with a a and a a shower . a .,A bathroom with three stalls and three different styles of urinals .,0.2950234363,0,data/datasets/mscoco/val2014/COCO_val2014_000000067805.jpg
841,A train is down a track near a middle .,A train traveling down a track in the country .,0.3976353644,0,data/datasets/mscoco/val2014/COCO_val2014_000000406489.jpg
876,A man in a cell phone in a camera .,A woman holding a tennis racket by the paddle .,0.7400828045,0,data/datasets/mscoco/val2014/COCO_val2014_000000194310.jpg
911,A giraffe of giraffes standing in a field field .,Small group of Zebras standing in an open field .,0.5773502692,0,data/datasets/mscoco/val2014/COCO_val2014_000000302243.jpg
946,A man man man in hydrant in a building building .,A very cute looking fire hydrant by a yellow wall .,0.7765453555,0,data/datasets/mscoco/val2014/COCO_val2014_000000348648.jpg
981,A airplane airplane is a red sky white plane on to a .,Large white airplane with a green and yellow bus next to it .,0.7875110621,0,data/datasets/mscoco/val2014/COCO_val2014_000000113801.jpg
1016,A man is on of a building with with a other . the of a building,A woman standing inside of a clock tower with the clock in front of her .,0.4132584092,0,data/datasets/mscoco/val2014/COCO_val2014_000000054335.jpg
1051,A cat cat white cat sitting on a a a bed couch white cat .,A brown and white dog lays under covers on a red and white pillow .,0.4111336169,0,data/datasets/mscoco/val2014/COCO_val2014_000000177913.jpg
1086,A elephant is standing in the field field .,An animal is standing in a grassy field .,0.4153509237,0,data/datasets/mscoco/val2014/COCO_val2014_000000479057.jpg
1121,A in a red with with a man . a street . .,Man at a cycle shop inspecting a motorcycle on a cycle lift .,0.744781979,0,data/datasets/mscoco/val2014/COCO_val2014_000000177938.jpg
1156,A giraffe standing in a a zebras in in,A zebra walking around and two deer grazing .,0.5773502692,0,data/datasets/mscoco/val2014/COCO_val2014_000000230838.jpg
1191,A man in a black and sitting a teddy .,A man wearing a scarf is holding a banana .,0.4854917717,0,data/datasets/mscoco/val2014/COCO_val2014_000000540196.jpg
1226,A is with a and and and a . a table,This kitchen has al white cabinets and tiles on the wall,0.5491004868,0,data/datasets/mscoco/val2014/COCO_val2014_000000113082.jpg
1261,A man boy is is on a board .,a pro female surfer works on her surfboard beachside,0.686589048,0,data/datasets/mscoco/val2014/COCO_val2014_000000124620.jpg
1296,A kitchen kitchen kitchen with on a and . a and . . a . . the kitchen . .,A stainless steel oven sits between white cupboards with black counter tops while sun shines through the kitchen windows .,0.3386854986,0,data/datasets/mscoco/val2014/COCO_val2014_000000556230.jpg
1331,A man is a red shirt on riding a a skateboard .,A boy with a skate board is performing on an obstacle .,0.8034284189,0,data/datasets/mscoco/val2014/COCO_val2014_000000443713.jpg
1366,A man of sheep standing a dog in through a a field . field .,A herd of cattle and a dog hanging around on a hay covered ground .,0.4111336169,0,data/datasets/mscoco/val2014/COCO_val2014_000000398440.jpg
1401,A dog of dogs are on a beach . a tree .,A couple of dogs laying on the floor of a room .,0.4617366309,0,data/datasets/mscoco/val2014/COCO_val2014_000000396217.jpg
1436,A dog dog is a a grassy field .,A polar bear balancing on a blue barrel .,0.7598356857,0,data/datasets/mscoco/val2014/COCO_val2014_000000020972.jpg
1471,A living sitting on a of a couch in a living room,a cat laying on top of a chair in the living room,0.5706745777,0,data/datasets/mscoco/val2014/COCO_val2014_000000366141.jpg
1506,A are in a soccer game . a . .,Players colliding during an intense game of Ultimate Frisbee .,0.668740305,0,data/datasets/mscoco/val2014/COCO_val2014_000000404607.jpg
1541,A man of people people are on of street . . a street .,A group of 5 people standing outside a #START# building in the daylight .,0.7730551757,0,data/datasets/Flickr30k/flickr30k-images/4691728367.jpg
1576,A man is to table of a and a kitchen . and a and a large . it background .,"A woman preparing a dish with apples in a kitchen , with someone stirring a pot in the back .",0.354480144,0,data/datasets/mscoco/val2014/COCO_val2014_000000463771.jpg
1611,A man is a tennis racket on a racket .,A person hitting a tennis ball with a racket .,0.3976353644,0,data/datasets/mscoco/val2014/COCO_val2014_000000252020.jpg
1646,A group player is to a ball . a baseball . in to the ball .,A #START# player runs around the bases as a ball is thrown to a fielder .,0.5233175697,0,data/datasets/mscoco/val2014/COCO_val2014_000000166696.jpg
1681,A is a cat sitting on a bathroom . head .,There is a dog sitting in the men 's restroom .,0.4366835443,0,data/datasets/mscoco/val2014/COCO_val2014_000000016164.jpg
1751,A airplane airplane is a airplane on on the,The large airplane has his landing gear down .,0.5773502692,0,data/datasets/mscoco/val2014/COCO_val2014_000000294247.jpg
1786,A man boy is a a umbrella down a . a head .,A little girl picking up an upside down umbrella by its handle .,0.744781979,0,data/datasets/mscoco/val2014/COCO_val2014_000000198489.jpg
1821,A man of a small game with a camera of,A view of a tennis match from the top .,0.4272870064,0,data/datasets/mscoco/val2014/COCO_val2014_000000259877.jpg
1856,A man in a tennis racket with a tennis,A girl hitting a tennis ball with a racket,0.6389431042,0,data/datasets/mscoco/val2014/COCO_val2014_000000141492.jpg
1891,A street sign with is parked and a #START#,a stop sign that was vandalized to be strange,0.686589048,0,data/datasets/mscoco/val2014/COCO_val2014_000000541887.jpg
1926,A man is a bat to a skateboard board .,A boy practicing his jumps on his skate board .,0.4272870064,0,data/datasets/mscoco/val2014/COCO_val2014_000000371047.jpg
1961,A man of people people are down a a street . a umbrella .,A group of two people waiting to cross the street under an umbrella .,0.4261082724,0,data/datasets/mscoco/val2014/COCO_val2014_000000212573.jpg
1996,A are a a a of street . in a street . .,People get on and off the bus parked at a bus stop .,0.6262844963,0,data/datasets/mscoco/val2014/COCO_val2014_000000188817.jpg
2031,A large is sitting in the water of a water .,The boat is parked on the side of the dock .,0.7765453555,0,data/datasets/mscoco/val2014/COCO_val2014_000000113860.jpg
2066,A man in in a frisbee in in a . .,A person stands near a flying Frisbee and soccer ball .,0.7226568811,0,data/datasets/mscoco/val2014/COCO_val2014_000000345154.jpg
2101,A people are standing in a water . a .,Two people are out on murky water with kayaks .,0.4591497693,0,data/datasets/mscoco/val2014/COCO_val2014_000000092335.jpg
2136,A plate of pizza with with a and a and .,A piece of toast topped with tomatoes with orange juice .,0.8210967437,0,data/datasets/mscoco/val2014/COCO_val2014_000000488645.jpg
2171,A man is on a a table with a table .,A man sitting down at a table having a sandwich .,0.5747078645,0,data/datasets/mscoco/val2014/COCO_val2014_000000016382.jpg
1,A baseball is a baseball shirt is a is playing a ball .,The batter in a black jersey and hat is awaiting a pitch .,0.744781979,0,data/datasets/mscoco/val2014/COCO_val2014_000000452201.jpg
37,A man people flying are standing in a,a few people that are flying some kites,0.8408964153,0,data/datasets/mscoco/val2014/COCO_val2014_000000413146.jpg
73,A living bathroom with a of a and a cabinets .,A beautiful kitchen with lots of windows and wooden cabinets .,0.4832697831,0,data/datasets/mscoco/val2014/COCO_val2014_000000200116.jpg
109,A different and a on on a . to .,Various fruits and vegetables are on display close together .,0.7400828045,0,data/datasets/mscoco/val2014/COCO_val2014_000000023781.jpg
145,A cat is laying on a cat cat .,The cat is sitting beneath a motor bike .,0.4854917717,0,data/datasets/mscoco/val2014/COCO_val2014_000000340004.jpg
181,A living room with has a couch of a . a,a living room that has a couple of chairs in it,0.5747078645,0,data/datasets/mscoco/val2014/COCO_val2014_000000492758.jpg
217,A large sign is a street with a street .,A street sign on a pole beside the street .,0.5081327482,0,data/datasets/mscoco/val2014/COCO_val2014_000000476754.jpg
253,A baseball player is playing a ball in,a baseball player is tossing the ball .,0.4153509237,0,data/datasets/mscoco/val2014/COCO_val2014_000000154139.jpg
289,A man in a on on a woman of a . the open .,A girl with running mascara and a bottle of #START# in an easy chair,0.7311104457,0,data/datasets/mscoco/val2014/COCO_val2014_000000549255.jpg
325,A man in in the water in a beach,A kite flying in the air above the ocean,0.4518010018,0,data/datasets/mscoco/val2014/COCO_val2014_000000137271.jpg
361,A in a hair and to a a man .,Woman with big hair about to receive a hand stamp,0.7400828045,0,data/datasets/mscoco/val2014/COCO_val2014_000000072000.jpg
397,A a and with and a pizza and with and sitting on a table table . .,"Five dessert samples , on clear glass plates , are displayed on a wood spoke wheel .",0.3240694467,0,data/datasets/mscoco/val2014/COCO_val2014_000000318044.jpg
433,A kitchen with a kitchen and a and .,A kitchen with wooden cabinets and black appliances .,0.3753119269,0,data/datasets/mscoco/val2014/COCO_val2014_000000193271.jpg
469,A bathroom bathroom with a toilet toilet and,A small bathroom with a tiled back wall,0.3928146509,0,data/datasets/mscoco/val2014/COCO_val2014_000000580543.jpg
505,A man in a a table girl cake,a man holding onto a little blond girl,0.8408964153,0,data/datasets/mscoco/val2014/COCO_val2014_000000356248.jpg
541,A person with on a beach in a beach,a umbrella sitting over a chair on a beach,0.3549481056,0,data/datasets/mscoco/val2014/COCO_val2014_000000348896.jpg
577,A men girls are a white shirt white shirt playing in a .,Two young men in a purple and white shirt running on grass .,0.5266403878,0,data/datasets/Flickr30k/flickr30k-images/4934808425.jpg
613,A man man of a people a . in,A composite picture depicts two differently dressed men .,0.686589048,0,data/datasets/mscoco/val2014/COCO_val2014_000000163025.jpg
685,A zebra of zebras standing in a other . a grass .,A number of zebras stand beside each other in the grass .,0.5706745777,0,data/datasets/mscoco/val2014/COCO_val2014_000000048376.jpg
757,A man is a white shirt shirt and with a kitchen,a person in a white t shirt cooking on a stove,0.4366835443,0,data/datasets/mscoco/val2014/COCO_val2014_000000095595.jpg
793,A in a and and a and .,Man in blue shirt kicks soccer ball .,0.7071067812,0,data/datasets/Flickr30k/flickr30k-images/3537474810.jpg
829,A train of a train station a tracks,The view from a train on railroad tracks,0.4810977291,0,data/datasets/mscoco/val2014/COCO_val2014_000000337506.jpg
865,A man riding to skateboard on a trick,a person attempting a jump with a skateboard,0.7071067812,0,data/datasets/mscoco/val2014/COCO_val2014_000000125472.jpg
901,A train is a train train to a train .,a train at a standstill next to a platform .,0.5773502692,0,data/datasets/mscoco/val2014/COCO_val2014_000000328607.jpg
937,A woman girl is a a black hat is a and a camera . a is on a bed chair white dog .,"A young child , wearing a #START# outfit , smiles at the camera as she lays on a white , shaggy rug .",0.3429547962,0,data/datasets/Flickr30k/flickr30k-images/4749663272.jpg
973,A people are a are on to a snow,two people with hats standing next to ski gear,0.686589048,0,data/datasets/mscoco/val2014/COCO_val2014_000000377706.jpg
1009,A man hydrant with on in a umbrella umbrella . .,A fire hydrant is decorated with an American flag design .,0.7765453555,0,data/datasets/mscoco/val2014/COCO_val2014_000000580757.jpg
1045,A dog dog is running on the water . is a umbrella and . the mouth .,a brown dog is running in the ocean whilst carrying an orange object in its mouth .,0.267848848,0,data/datasets/Flickr8k/Flickr8k_Dataset/3183875944_b2be694e06.jpg
1081,A man is down a bench with a street .,A woman running along a river along a path .,0.7952707288,0,data/datasets/Flickr30k/flickr30k-images/1119034454.jpg
1117,A dog bear is sitting in a ground .,A panda bear is walking along the ground .,0.6104735836,0,data/datasets/mscoco/val2014/COCO_val2014_000000249346.jpg
1153,A in a white with to a a pizza cake cake,Man in a cafe about to eat a double decker sandwich,0.4366835443,0,data/datasets/mscoco/val2014/COCO_val2014_000000354254.jpg
1189,A man of people are a blue boat in a water .,A group of people in a small boat in the water .,0.7016879391,0,data/datasets/mscoco/val2014/COCO_val2014_000000137362.jpg
1225,A bathroom bathroom with has to a the the . .,A clean bathroom which seems to have some floor damage .,0.7765453555,0,data/datasets/mscoco/val2014/COCO_val2014_000000443281.jpg
1261,A man in a white and a of a kitchen of .,A man wearing a tie in front of a glass case .,0.5706745777,0,data/datasets/mscoco/val2014/COCO_val2014_000000386707.jpg
1297,A cat of is a flowers bears on and teddy and a white on,"A chest that contains three teddy bears , a book and a wrapped gift",0.4261082724,0,data/datasets/mscoco/val2014/COCO_val2014_000000535579.jpg
1333,A dog is a dog in the mouth . . a field . .,A dog carrying a Frisbee in its mouth running on a grass lawn .,0.4428500143,0,data/datasets/mscoco/val2014/COCO_val2014_000000347950.jpg
1369,A train is parked down a a tracks .,A train is going down some railroad tracks .,0.4347208719,0,data/datasets/mscoco/val2014/COCO_val2014_000000326863.jpg
1405,A man in playing on a tennis . . game .,A man is standing under a tent playing a guitar .,0.4617366309,0,data/datasets/Flickr30k/flickr30k-images/2853811730.jpg
1441,A dog is a in a field . .,A farmer inspecting cattle at a livestock auction .,0.7598356857,0,data/datasets/mscoco/val2014/COCO_val2014_000000311392.jpg
1477,A man boy is a black shirt is is on,"A little boy wearing a red shirt , running .",0.7952707288,0,data/datasets/Flickr30k/flickr30k-images/4249864955.jpg
1513,A giraffes standing a grassy field in a fence fence,two giraffes on a dirt ground near a wooden fence,0.7952707288,0,data/datasets/mscoco/val2014/COCO_val2014_000000037549.jpg
1549,A kitchen room and with a kitchen kitchen,a brown breakfast bar in a large kitchen,0.7071067812,0,data/datasets/mscoco/val2014/COCO_val2014_000000538934.jpg
1585,A person with head on a small . .,A toothbrush being held under a water facet .,0.7598356857,0,data/datasets/mscoco/val2014/COCO_val2014_000000058079.jpg
1621,A man is a on a bed with a and sitting of a . a cat . sitting a .,"A suitcase , sitting on the floor , opened is full of clothes and a curtain is behind it .",0.7952707288,0,data/datasets/mscoco/val2014/COCO_val2014_000000399212.jpg
1657,A people are a on a table with holding a cake cake cake of a table .,"Two women , sitting at a table , with a green straw inside of a drink .",0.4763100915,0,data/datasets/Flickr30k/flickr30k-images/1154930578.jpg
1693,A people airplane airplane airplane are on on the airport .,Some very big commercial planes parked together in a lot .,0.5491004868,0,data/datasets/mscoco/val2014/COCO_val2014_000000126659.jpg
1729,A people of street with on a people,some buildings a street people and many signs,0.78254229,0,data/datasets/mscoco/val2014/COCO_val2014_000000540733.jpg
1765,A is a a and in a street of a street,there are many black benches on the side of the grass,0.5491004868,0,data/datasets/mscoco/val2014/COCO_val2014_000000414249.jpg
1801,A cat is sitting on on a bathroom . .,A cat is curled up in a bathroom sink .,0.3976353644,0,data/datasets/mscoco/val2014/COCO_val2014_000000543264.jpg
1837,A man in a red umbrella and a . a street,a boy carrying a big bag of food across his shoulders,0.6529942057,0,data/datasets/mscoco/val2014/COCO_val2014_000000044312.jpg
1873,A baseball is to a baseball ball . a field .,A boy reaching for a soccer ball on a field .,0.3318077403,0,data/datasets/mscoco/val2014/COCO_val2014_000000176288.jpg
1909,A living room with a toilet and a . a window .,A small room has a bed and desk with a laptop .,0.4798782067,0,data/datasets/mscoco/val2014/COCO_val2014_000000193194.jpg
1945,A man riding riding a snowboard on a snow .,A person is carrying a snowboard across deep snow .,0.5773502692,0,data/datasets/Flickr8k/Flickr8k_Dataset/3203742047_6a55065411.jpg
1981,A man in a umbrella on a is down a street,a boy holding an umbrella as he walks down the road,0.7226568811,0,data/datasets/mscoco/val2014/COCO_val2014_000000313735.jpg
2017,A baseball in in a field with a game . a field .,Baseball players standing at home plate making a play at a ball .,0.6930977286,0,data/datasets/mscoco/val2014/COCO_val2014_000000162189.jpg
2053,A cats sitting sitting on to a small . a a and a floor . .,"Two cats are sitting next to a window , with one on the window sill .",0.3976353644,0,data/datasets/mscoco/val2014/COCO_val2014_000000180738.jpg
2089,A dogs are in a a other in a grass .,Two dogs face off of each other on the grass .,0.4366835443,0,data/datasets/Flickr30k/flickr30k-images/3534046564.jpg
2125,A pizza of a table with a and . a .,The pot on the stove has chopped vegetables in it .,0.5491004868,0,data/datasets/mscoco/val2014/COCO_val2014_000000393838.jpg
2161,A man in a in a air .,A man plays guitar in the dark .,0.516973154,0,data/datasets/Flickr30k/flickr30k-images/2344680432.jpg
2197,A image dog is on a bench with to a tree . a grass,an old woman sitting on a bench next to a bird on the ground,0.2878787818,0,data/datasets/mscoco/val2014/COCO_val2014_000000017095.jpg
2233,A dogs are in a grassy in a in,Several sheep standing on a hill while grazing .,0.5773502692,0,data/datasets/mscoco/val2014/COCO_val2014_000000032587.jpg
2269,A of a group player with a of a field . a baseball game .,View of a tennis net in front of a player holding a tennis racquet .,0.5081327482,0,data/datasets/mscoco/val2014/COCO_val2014_000000402674.jpg
1,A people are a are a and white are a and and a a skateboard . .,"Two skiers , one in pink and one in black , ride on a ski lift .",0.6481388935,0,data/datasets/Flickr8k/Flickr8k_Dataset/3211453055_05cbfe37cd.jpg
38,A men players playing to a a a other,Two soccer players appear to be pushing each other,0.7598356857,0,data/datasets/mscoco/val2014/COCO_val2014_000000233968.jpg
75,A young are on on a a other . a bed .,Two people lying together and facing each other in a bed .,0.2790159394,0,data/datasets/mscoco/val2014/COCO_val2014_000000467437.jpg
112,A plate with is sitting on on a on .,A pizza that is half pepperoni and half chicken .,0.7400828045,0,data/datasets/mscoco/val2014/COCO_val2014_000000133698.jpg
149,A bus decker bus is a of a .,A double Decker bus in front of buildings .,0.8164965809,0,data/datasets/mscoco/val2014/COCO_val2014_000000205782.jpg
186,A man of people sitting on a table with a food . a,a group of people sitting at a table with different pans of pizza,0.4250281413,0,data/datasets/mscoco/val2014/COCO_val2014_000000190291.jpg
223,A plate sitting plate with a sandwich and a,this is a table with a pizza on it,0.4518010018,0,data/datasets/mscoco/val2014/COCO_val2014_000000173371.jpg
260,A group with with with people man of people . . a . the city .,A night street scene with a line of people waiting for something in a dome .,0.3976353644,0,data/datasets/Flickr30k/flickr30k-images/137444466.jpg
297,"A and and and and and and white , of on","black luggage , black wheel , and #START# out side .",0.6529942057,0,data/datasets/mscoco/val2014/COCO_val2014_000000188078.jpg
334,A plate plate with a and and a and . . a of,A wooden surface shows broccoli heads and Brussels sprouts laid on top .,0.6930977286,0,data/datasets/mscoco/val2014/COCO_val2014_000000456377.jpg
371,A man is a and on a orange . a food .,A man in white sits under an awning by some bananas .,0.3882726778,0,data/datasets/mscoco/val2014/COCO_val2014_000000201141.jpg
408,A dog dog is on a head a,A adult dog lying on his pet bed,0.78254229,0,data/datasets/mscoco/val2014/COCO_val2014_000000443818.jpg
445,A group elephant elephant is a elephant . a field .,A big gray elephant in an enclosure at a zoo .,0.7765453555,0,data/datasets/mscoco/val2014/COCO_val2014_000000581726.jpg
482,A cat sitting on a couch with a laptop . .,A cat sits on a couch beside a notebook computer .,0.3816330911,0,data/datasets/mscoco/val2014/COCO_val2014_000000271728.jpg
519,A is of of a and a and a . a . . a plate .,This plate consists of rice with sauce and peas and meat patties on the side .,0.7476743906,0,data/datasets/mscoco/val2014/COCO_val2014_000000066817.jpg
556,A and white and sitting on a table,#START# and wine are displayed on the table,0.78254229,0,data/datasets/mscoco/val2014/COCO_val2014_000000478155.jpg
593,A man is a blue is a air of a .,A guy wearing a wetsuit in the middle of surfing .,0.7765453555,0,data/datasets/mscoco/val2014/COCO_val2014_000000090991.jpg
630,A man is a a are in in a .,A man and some children stare intently at something .,0.4272870064,0,data/datasets/Flickr30k/flickr30k-images/2951693787.jpg
667,A plate with sitting to a plate of a . it .,A banana is next to a bowl with pastries in it .,0.5491004868,0,data/datasets/mscoco/val2014/COCO_val2014_000000313337.jpg
704,A and and on a on a table .,Cooked broccoli sitting in milk on a plate .,0.4518010018,0,data/datasets/mscoco/val2014/COCO_val2014_000000423309.jpg
741,A dog dog white dog is running through the field field .,A brown and white dog is walking through a grassy field .,0.355149609,0,data/datasets/Flickr8k/Flickr8k_Dataset/733752482_ee01a419e5.jpg
778,A men are a man are in . a . a of a man .,Two men and a woman play violins in stage in front of a microphone .,0.4111336169,0,data/datasets/Flickr30k/flickr30k-images/4037153114.jpg
815,A bathroom with has sitting a bathroom bathroom,a toilet that is in a small bathroom,0.7071067812,0,data/datasets/mscoco/val2014/COCO_val2014_000000136926.jpg
852,A man of on a large on at the . the sky .,A photo taken from a boardwalk looking at kites in the sky .,0.2891784933,0,data/datasets/mscoco/val2014/COCO_val2014_000000363460.jpg
889,A plate of plate with and sandwich and and a vegetables of are a . a . .,"A tray a drink , a salt shaker and two plates that contain sandwiches and potato chips .",0.7598356857,0,data/datasets/mscoco/val2014/COCO_val2014_000000120777.jpg
926,A bathroom with sitting with a of a bathroom and a white . a toilet .,"A bathroom is decorated in shades of gray , with a shower and a toilet .",0.3401874667,0,data/datasets/mscoco/val2014/COCO_val2014_000000263268.jpg
963,A street street street sign #START# #START# #START# #START# '' .,a BLACK BUILDING THAT SAYS #START# #START# AND 7th street entry,0.4063798282,0,data/datasets/mscoco/val2014/COCO_val2014_000000499181.jpg
1000,A are standing a in a beach . to a water .,People are riding horses down a beach next to the water .,0.5491004868,0,data/datasets/mscoco/val2014/COCO_val2014_000000456015.jpg
1037,A man of a motorcycle riding a motorcycle with down . street .,A close-up of a man on a motorcycle pointing out the camera .,0.5473320242,0,data/datasets/mscoco/val2014/COCO_val2014_000000091636.jpg
1074,A giraffe standing in a field field of a .,A zebra standing on a sandy piece of land .,0.8408964153,0,data/datasets/mscoco/val2014/COCO_val2014_000000345580.jpg
1111,A man in a cell dog with a . .,A man eats a hot dog with onions outside .,0.6042750795,0,data/datasets/mscoco/val2014/COCO_val2014_000000345665.jpg
1148,A man man is a red and on a side .,A bearded man with a hat drives down the road .,0.7765453555,0,data/datasets/Flickr30k/flickr30k-images/2149521096.jpg
1185,A people are image in man . a man,some people an airport a runway and a jet,0.686589048,0,data/datasets/mscoco/val2014/COCO_val2014_000000303101.jpg
1222,A man of people are on to a other . a beach .,A group of men standing next to each other on a beach .,0.3107425139,0,data/datasets/mscoco/val2014/COCO_val2014_000000558294.jpg
1259,A man of a street street with a building . . a building sign .,The view from a city street of a building covered with a painted mural .,0.581430737,0,data/datasets/mscoco/val2014/COCO_val2014_000000385190.jpg
1296,A street sign sign with is in a . be . . . .,A STOP #START# sign which someone has changed to read `` STOP #START# '',0.614788153,0,data/datasets/mscoco/val2014/COCO_val2014_000000407570.jpg
1370,A man is is standing a motorcycle of a street in,A person that is taking a picture of a person .,0.4617366309,0,data/datasets/mscoco/val2014/COCO_val2014_000000007325.jpg
1407,A and with with with a on a,#START# wedding cake decorated with ribbon and daisies,0.7071067812,0,data/datasets/mscoco/val2014/COCO_val2014_000000201825.jpg
1444,A man and white and of a large standing a umbrella,a black and white photo of a person and their umbrella,0.5972880662,0,data/datasets/mscoco/val2014/COCO_val2014_000000273791.jpg
1518,A street of a street street sign on the street .,A photograph of a decorative street clock on a sidewalk .,0.4832697831,0,data/datasets/mscoco/val2014/COCO_val2014_000000427055.jpg
1555,A man in riding on to a motorcycle hydrant .,A bicycle is parked next to a fire hydrant .,0.5773502692,0,data/datasets/mscoco/val2014/COCO_val2014_000000125829.jpg
1592,A man people are a on on a snowy hill .,A few people on skis standing on a snowy trail .,0.3448444258,0,data/datasets/mscoco/val2014/COCO_val2014_000000376521.jpg
1629,A cat dog is a on a . a . #START#,A small dog sniffing food very closely and looking very hungry,0.6529942057,0,data/datasets/mscoco/val2014/COCO_val2014_000000168812.jpg
1666,A man of people are in to a other . a outdoor .,A group of women standing next to each other in an office .,0.8242367503,0,data/datasets/mscoco/val2014/COCO_val2014_000000096215.jpg
1703,A man is on a grass with a grass .,The child sits on the horse in the pasture .,0.668740305,0,data/datasets/mscoco/val2014/COCO_val2014_000000275392.jpg
1740,A man is a blue on riding down a snow .,A man with a surfboard is walking by the ocean .,0.4617366309,0,data/datasets/mscoco/val2014/COCO_val2014_000000236866.jpg
1777,A plate with with with a and and and and and a . it plate .,"A Philly steak sandwich with sliced beef , onions , and cheese on a bun .",0.7476743906,0,data/datasets/mscoco/val2014/COCO_val2014_000000191218.jpg
1814,A surfer riding surfer is a wave on a,this is a man riding a board on waves,0.513345048,0,data/datasets/mscoco/val2014/COCO_val2014_000000574520.jpg
1851,A man in a skateboard game with a street . a a . . the background .,A man plays a video game on the wii while other individuals relax in the background .,0.2769413275,0,data/datasets/mscoco/val2014/COCO_val2014_000000157469.jpg
1888,A man man in a gear is a in . a beach,a muscular man in swim trunks plays paddle ball on the beach,0.4172261449,0,data/datasets/Flickr30k/flickr30k-images/233270519.jpg
1925,A is a a buses bus on the street,there are many double decker busses along this street,0.5773502692,0,data/datasets/mscoco/val2014/COCO_val2014_000000121572.jpg
1962,A man is on a a on . the of a .,a child sits and watches fireworks #START# in front of him .,0.7071067812,0,data/datasets/Flickr30k/flickr30k-images/4776157988.jpg
1999,A train is parked on a tracks next a train . .,A train is sitting on the tracks at a train station .,0.367205627,0,data/datasets/mscoco/val2014/COCO_val2014_000000065942.jpg
2036,A man is a on a snowy covered slope .,A man riding skis down a snow covered slope .,0.3976353644,0,data/datasets/mscoco/val2014/COCO_val2014_000000543218.jpg
2073,A laptop with with a laptop and a and on,A table topped with a computer and personal items .,0.4591497693,0,data/datasets/mscoco/val2014/COCO_val2014_000000136458.jpg
2110,A plate of a and a of a . a .,The plate has broccoli and slices of tomato and onion .,0.7765453555,0,data/datasets/mscoco/val2014/COCO_val2014_000000343410.jpg
2147,A people are on a street of a street . .,Two people sitting on the back of a horse carriage .,0.4617366309,0,data/datasets/mscoco/val2014/COCO_val2014_000000106216.jpg
