id,prediction,target,bleu-1,bleu-4,url
1369,"A man is down the tracks tracks with .","A train traveling down the rail road tracks .",0.51334504804,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000155443.jpg
1445,"A man is in a attire equipment and on . a kitchen .","A man dressed in business casual attire is alone in a room .",0.547332024239,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000522194.jpg
1521,"A man and and grass and a grass .","A brown horse eating hay from the ground .",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000052020.jpg
1597,"A people skiers are in the beach of a hill . at .","Two mountain climbers stand on the top of a mountain looking around .",0.400160160192,0.0,data/datasets/Flickr30k/flickr30k-images/278388986.jpg
1673,"A old is a is head in a pen . a .","An elephant and it 's baby in a field of grass .",0.388272677752,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000568040.jpg
1749,"A man #START# with a and up the blue . shirt","A #START# futon with red cushions in a student 's room",0.776545355504,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000226592.jpg
1825,"A people are on a table with a laptop cake .","Three children sitting at a table with a birthday cake .",0.279015939359,0.125,data/datasets/mscoco/val2014/COCO_val2014_000000337366.jpg
1901,"A man of of food and and sandwich and and and and cheese .","A meal consists of vegetables , a pickle , fried onions and potatoes .",0.731110445709,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000497501.jpg
1977,"A man with a clock of it street of a a building","a #START# with a number on the side driving past a motorcycle",0.417226144861,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000064723.jpg
2053,"A man and sitting a with next to a open . .","A black cat in window sill next to an elephant toy .",0.417226144861,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000574834.jpg
2129,"A people are standing the in a park park .","Many people are busy together in a messy kitchen .",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000402233.jpg
2205,"A man of people men playing a games controllers .","A group of young men holding video game controllers .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000557130.jpg
2281,"A is a man tennis in is riding down a street","there is a male skateboarder that is going down the ramp",0.436683544285,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000337375.jpg
2357,"A man and with a and and a plate","a meat ball and cheese sub on toasted bread",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000159831.jpg
1,"A man is up a boys in a ball in .","One boy jumping with two boys and a man watching .",0.776545355504,0.0,data/datasets/Flickr30k/flickr30k-images/3687077099.jpg
78,"A old man is a book in on a room . a building .","An old man reading a #START# sitting in a bus beside a houseplant .",0.442850014269,0.0,data/datasets/Flickr30k/flickr30k-images/4154171895.jpg
155,"A are with in a field .","Boys play cricket on a field .",0.411133616901,0.0,data/datasets/Flickr30k/flickr30k-images/6164609837.jpg
232,"A in a on a ramp wave covered . the park park","Skier doing jump off a small snow mound in a red jacket",0.388272677752,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000559948.jpg
309,"A man is is a blue on over the .","A bridge that has a train going over it .",0.795270728767,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000299492.jpg
386,"A is a man in a #START# and other ,","There is a recipe for mashed potatoes and hot dogs",0.427287006396,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000467528.jpg
463,"A man dog is a frisbee of water of and frisbee . the background .","A grey dog chases a bunch of crows , a river in the background .",0.267603227566,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/387974450_bcd205daac.jpg
540,"A man #START# is THE #START# OF #START# #START# .","A #START# #START# ON THE KEYBOARD OF A LAPTOP .",0.508132748155,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000080949.jpg
617,"A close of people are a on in a snow","a group of people on skis skiing down a mountain",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000093806.jpg
694,"A is a small that a a pizza on","There is a knife cutting into a cake .",0.451801001805,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000488522.jpg
771,"A man of zebra standing in to a tree green field .","A herd of zebra standing next to a lush green tree .",0.378179042765,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000317019.jpg
848,"A man is on of side of a building","A motorcycle parked outside the doors of a building",0.354948105601,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000293245.jpg
925,"A man room with has sitting with furniture and","A living room that is filled with furniture .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000532761.jpg
1002,"A man with a couch and and chair floors and a items .","A room with a purple bed , detailed wall and various paintings .",0.423117854161,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000342819.jpg
1079,"A man is a tennis in a hands .","A man holding a Frisbee for his dog .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000206417.jpg
1156,"A man man player is swinging the pitch .","The young baseball player is throwing a pitch .",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000569758.jpg
1233,"A laptop jet on over kites up . a","nine fighter jets flying very close together like ducks",0.0,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000230232.jpg
1310,"A man in a helmet and and man in hair .","A man with a hat polishes another man 's shoes .",0.461736630944,0.0,data/datasets/Flickr30k/flickr30k-images/4882700736.jpg
1387,"A man with a building of a clock and the","A sign above a doorway with a bench in front",0.459149769332,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000106901.jpg
1464,"A people are a field near a zoo day","Four cows in a pen on a sunny day",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000188798.jpg
1541,"A man tall clock building tower with on a building sky .","A very tall brick clock tower sitting under a blue sky .",0.479878206669,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000132499.jpg
1618,"A man and a and sitting on a bench surface . a ground .","A black on white cat laying on a floral purse on the floor .",0.385032288688,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000520389.jpg
1695,"A decker bus street with a a overpass .","Double decker city bus passing under an overpass .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000182176.jpg
1772,"A man of people standing down a rain of a street .","A group of people walk in the middle of the road .",0.441162935932,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000191047.jpg
1849,"A man of people sitting sitting on a table .","A bunch of bananas are sitting on the stand .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000579664.jpg
1926,"A man room with a couch and the . a room .","A living room with a piano in it and carpeted floors .",0.308781895396,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000012887.jpg
2003,"A people are in front snow with skis snowy .","Two guys stand in the snow on a mountain .",0.740082804492,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000021979.jpg
2080,"A people are on a beach of a horse .","Three boys riding on the back of a truck .",0.459149769332,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/2937178897_ab3d1a941a.jpg
2157,"A man up of a person with on a bathroom . a cat","a close up of a doll laying in a bed with a book",0.289178493323,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000167159.jpg
2234,"A man of pizza with is sitting on a table .","A piece of cake that is sitting on a plate .",0.269855346668,0.125,data/datasets/mscoco/val2014/COCO_val2014_000000309279.jpg
2311,"A man in on a bench on front middle","a man sitting on a motorcycle in the desert",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000160190.jpg
2388,"A man is parked in to a building . a lights . .","A bicycle is parked next to a building with bricked up windows .",0.332602495056,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000391584.jpg
1,"A man with a a a the #START# . the kitchen .","A door for exiting and entering the house in the kitchen .",0.29502343632,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000006672.jpg
79,"A man of people standing on to each other . a building .","A group of hipsters sitting next to each other near a cake .",0.300540280938,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000449089.jpg
157,"A man of motorcycles cars benches next a street street . night city .","A row of red park benches on a brick walkway at a park .",0.773055175694,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000464092.jpg
235,"A man and in a middle near a fence .","A horse standing in the grass near a fence .",0.290715368484,0.142857142857,data/datasets/mscoco/val2014/COCO_val2014_000000250703.jpg
313,"A man sitting with with a beach of a pool","A puppy playing fetch along the shore of a lake",0.427287006396,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000109907.jpg
391,"A are down a street with a of a building . a clock . .","Cars driving on a street in front of a building with a clock tower .",0.358312918764,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000347039.jpg
469,"A man brown is across a side with a head .","a large cow walking down the road with his owner .",0.722656881146,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000153734.jpg
547,"A men are a a restaurant city with a are smiling their .","Two women hug in a crowded room where people are having drinks .",0.693097728618,0.0,data/datasets/Flickr30k/flickr30k-images/207955925.jpg
625,"A man in in a black and riding . a skateboard . . a","A man dressed in all black is climbing down a mountain supported by cords",0.407122077555,0.0,data/datasets/Flickr30k/flickr30k-images/2256138896.jpg
703,"A people and white dogs are in each on .","Some brown and white giraffes standing and sitting together .",0.427287006396,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000308420.jpg
781,"A man and decker bus driving down a tall buildings .","A red double decker bus driving past very tall buildings .",0.487683663869,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000269006.jpg
859,"A man and is a dog dog in in","A black dog and a spotted dog are fighting",0.86334002137,0.0,data/datasets/Flickr30k/flickr30k-images/1001773457.jpg
937,"A man with with lots flowers white flowers .","A vase filled with purple and orange flowers .",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000346013.jpg
1015,"A man truck is rowed by a airport . the mountain Canada .","A emergency boat being lowered into the water by a cruise ship .",0.423117854161,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000422706.jpg
1093,"A people people are parked in the blue sky sky .","Two old airplanes are flying through a cloudless blue sky .",0.519307177868,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000210228.jpg
1171,"A men men are a game of a court Wii .","Two young men playing a game on the Nintendo Wii .",0.549100486776,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000257370.jpg
1249,"A man standing is standing in the open .","A zebra that is walking in an enclosure .",0.816496580928,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000223174.jpg
1327,"A man dog dog is a of a area .","A small black bird in front of snowy mountains .",0.740082804492,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000372249.jpg
1405,"A old with a street with surrounded street light and in and","An intersection on a street , the traffic light is red .",0.388272677752,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000463048.jpg
1483,"A man up of a person bird of food","a close up of a small piece of pizza",0.354948105601,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000575915.jpg
1561,"A is a of a food and a table .","There is plenty of fresh vegetables on the table .",0.459149769332,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000244853.jpg
1639,"A are a red on to a another a game .","People in a tent listening to one playing a guitar .",0.776545355504,0.0,data/datasets/Flickr30k/flickr30k-images/1250845715.jpg
1717,"A man and of sitting a table table","a blue plate is on a wood table",0.707106781187,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000463134.jpg
1795,"A man girl is out to head on","a little girl blows out her candles .",0.707106781187,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/3653484549_f316590b0f.jpg
1873,"A man is is standing a skateboard bike .","A person that is riding a dirt bike .",0.51334504804,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000542101.jpg
1951,"A is a man sign bus tower is in on the building","there is a old vintage clock that os standing by a wall",0.350843969564,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000055524.jpg
2029,"A signs with people lights and a Ave . .","Street intersection with traffic light and No #START# sign .",0.740082804492,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000287535.jpg
2107,"A man in a tennis of pizza on on on a","a man with a slice of pizza putting seasoning on it",0.483269783091,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000451214.jpg
2185,"A man up of a person dog with a plate of a fries","a close up of a hot dog on a plate near french fries",0.343893121766,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000271215.jpg
2263,"A man on is on a dog phone in","a person that 's holding a mobile phone device",0.686589047969,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000435309.jpg
2341,"A man up a of on a plate plate .","A cut in half sandwich on a wooden board .",0.459149769332,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000577385.jpg
2419,"A old man is a is a pair and a .","An elderly man has glasses , a tie and suspenders .",0.776545355504,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000317330.jpg
1,"A in a shirt and a and a large horse .","Man in white hat riding horse lassos a small bovine .",0.776545355504,0.0,data/datasets/Flickr30k/flickr30k-images/2110979954.jpg
80,"A man sign with a and and it","a stop sign with wild flowers surrounding it",0.516973153957,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000388487.jpg
159,"A man of people on parked on to each building building decker bus .","A row of parked motorcycles sitting next to a white double decker bus .",0.282955962833,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000360899.jpg
238,"A man with on top of a open refrigerator","A pen sitting on top of an electronic #START#",0.354948105601,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000076731.jpg
317,"A man and white dog parked on on to a red motorcycle white motorcycle","a blue and black motorcycle sits comfortably next to a yellow and black one",0.385032288688,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000044718.jpg
396,"A man are the attire uniforms are on . crowd . other .","The people in old fashioned costumes are watching the horse and buggy .",0.693097728618,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000521879.jpg
475,"A man man is a guitar","A young man playing the guitar",0.840896415254,0.0,data/datasets/Flickr30k/flickr30k-images/2344680432.jpg
554,"A man is standing on a bench big field . a .","A person is standing on a very snowy hill wearing skis .",0.234623503205,0.111111111111,data/datasets/mscoco/val2014/COCO_val2014_000000233233.jpg
633,"A man tower is sitting the side of to a window .","A clock that is on the wall next to a curtain .",0.461736630944,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000011712.jpg
712,"A man in a are a cake on a .","A man and woman cutting a cake and smiling .",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000246105.jpg
791,"A man dog is in top field in is flying the water .","A tan dog standing on a boat that is in the water .",0.332602495056,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000120874.jpg
870,"A cat sitting a hair and a a pair toothbrush . his man .","Small child with red pants holding up a white controller to a TV .",0.680374933317,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000425870.jpg
949,"A man and with on a table with to a table . .","A fruit plate sitting on a table next to a tea setting .",0.332602495056,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000331230.jpg
1028,"A man is to throw a baseball in catch . the the ball .","A boy prepares to throw a frisbee to someone out of the shot .",0.272258942307,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000328337.jpg
1107,"A man with with a vegetables on a","A cake decorated with three pigs in mud",0.707106781187,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000087204.jpg
1186,"A man dog sitting a and top of it plate plate .","A hot dog with cheese on top of a red table .",0.461736630944,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000501760.jpg
1265,"A man bear sitting sitting a of a window car","A teddy bear is in front of a glowing light",0.459149769332,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000131516.jpg
1344,"A man standing in a field field field with","A zebra standing in a dirt covered area .",0.354948105601,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000213438.jpg
1423,"A man is a shirt and a a pool of","A boy in striped shirt drinking from a bottle .",0.740082804492,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000041110.jpg
1502,"A man in a hat and on a kitchen room .","A man wears a wrap towel in a hospital room .",0.661007903699,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000337705.jpg
1581,"A man with standing in in edge of a building","A bench is sittin #START# the side of a hill",0.427287006396,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000333106.jpg
1660,"A man in is standing a skateboard in the ocean .","A man who is riding a wave in the ocean .",0.299822138934,0.125,data/datasets/mscoco/val2014/COCO_val2014_000000429044.jpg
1739,"A man dog sign sitting a street of a man","A patterned wallpaper is on the walls of a bathroom",0.427287006396,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000212453.jpg
1818,"A man in a blue suit next a street","A man in a hospital standing by the bed",0.298474589601,0.166666666667,data/datasets/mscoco/val2014/COCO_val2014_000000337705.jpg
1897,"A man is a red suit is holding and and a in","A girl in a bathing suit , swim cap and goggles .",0.803428418945,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/656260720_a7db4ce48b.jpg
1976,"A man airplane building with #START# THE OF A #START# #START#","A SMALL BLUE CAR PARKED IN FRONT OF A BRICK BUILDING",0.406379828201,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000135275.jpg
2055,"A man is down to a stop building building .","A bus driving next to a large tanker truck .",0.459149769332,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000496313.jpg
2134,"A man is on a bathroom with with a window .","A cat sitting in a bathroom sink under a faucet .",0.461736630944,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000361621.jpg
2213,"A man of people standing standing in each trees .","A group of zebras is grazing among some bushes .",0.740082804492,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000207204.jpg
2292,"A in a field with flown in a a .","Benches on a beach being washed over by waves .",0.668740304976,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000435751.jpg
2371,"A man is riding a horse down a snowy .","A jockey is riding a horse across a river .",0.302137539736,0.142857142857,data/datasets/mscoco/val2014/COCO_val2014_000000391933.jpg
2450,"A man and white dog is with a . to a .","A white and black jet airliner on runway next to trees .",0.803428418945,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000442688.jpg
1,"A man of a and vegetables sandwich glass .","A plate with fish and a leafy vegetable .",0.816496580928,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000569722.jpg
81,"A man in is standing in a tennis . the woods .","A man that is standing on a motorcycle in the water .",0.590046872639,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000054164.jpg
161,"A close with a food of on it","a plate with assorted square donuts on it",0.516973153957,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000149022.jpg
241,"A man is standing a and a restaurant .","A woman is buying meat at a supermarket .",0.816496580928,0.0,data/datasets/Flickr30k/flickr30k-images/4725655790.jpg
321,"A people and white cat are small in in a trees","some brown and white sheep a road dirt and some water",0.406379828201,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000046962.jpg
401,"A man in a skateboard down to a woman horse .","A man riding a skateboard next to a yellow building .",0.661007903699,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000193112.jpg
481,"A train train engine through a train . a countryside of a road .","A green train passing down a track in the middle of the day .",0.773055175694,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000350686.jpg
561,"A man of food with sitting on a table .","A plate of food is displayed on a surface .",0.604275079471,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000400347.jpg
641,"A man in a picture on a of a store shop .","A man giving a presentation in front of a projected image .",0.570674577706,0.0,data/datasets/Flickr30k/flickr30k-images/4116163419.jpg
721,"A man in a skateboard board in a ramp street of","a person riding a skate board on a city side walk",0.722656881146,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000171382.jpg
801,"A man is a #START# on . is on on the side .","A sign for a subway station that is sitting on the ground .",0.442850014269,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000045248.jpg
881,"A people types of vegetables #START# on a row .","Several different kinds of #START# vegetables in a bowl .",0.840896415254,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000316514.jpg
961,"A man in a woman are a in . and in a . .","Asian man and blond woman holding hands outdoors , man in background watches .",0.407122077555,0.0,data/datasets/Flickr30k/flickr30k-images/1042590306.jpg
1041,"A in a shirt shirt and holding up a equipment","Man in gray stripe shirt , leaning on bike .",0.668740304976,0.0,data/datasets/Flickr30k/flickr30k-images/2195316844.jpg
1121,"A man standing a skateboard in is holding a trick .","A person on a snowboard who is performing a trick .",0.331807740284,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000456303.jpg
1201,"A man plate of teddy #START# in on a kitchen","a home made three wheeled trike sitting in a driveway",0.668740304976,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000007386.jpg
1281,"A man girl is a blue shirt is","A little girl in a white dress .",0.782542290037,0.0,data/datasets/Flickr30k/flickr30k-images/3197391293.jpg
1361,"A man is a red shirt is holding a . a kitchen .","A woman in a blue jacket is drinking tea from a cup .",0.78751106211,0.0,data/datasets/Flickr30k/flickr30k-images/3827232520.jpg
1441,"A man standing in a tree of elephants animals .","A giraffe standing by a pair of skinny trees .",0.840896415254,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000459757.jpg
1521,"A man is flying over the water lines","a plane is flying through some dark clouds",0.434720871945,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000111830.jpg
1601,"A man is a blue white shirt is jumping a umbrella .","The person in a large red coat is holding an umbrella .",0.417226144861,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000102778.jpg
1681,"A people signs and on a side pole . .","Multiple street lights sitting on the same street post .",0.668740304976,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000026017.jpg
1761,"A man of food glasses on to a laptop computer","A bottle of wine sitting next to a wine glass",0.459149769332,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000017409.jpg
1841,"A man and is sitting a laptop and a . it table .","A leather computer chair with a laptop and phone on the desk .",0.276293507106,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000467988.jpg
1921,"A close and white photo tower tower and a clock","a black and white clock a tree and a building",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000161308.jpg
2001,"A man player is a ball ball on the court the .","The tennis player spikes the tennis ball on the boundary line .",0.308781895396,0.0,data/datasets/Flickr30k/flickr30k-images/3429115635.jpg
2081,"A man in on a cell with her teeth","a women sitting on her bed brushing her teeth",0.485491771707,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000336182.jpg
2161,"A man is on waves in a open wave . .","A man surfing the waves on an artificial wave pool .",0.483269783091,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000546664.jpg
2241,"A people of a and and up on of building .","Garden display with green vases set up inside a building .",0.436683544285,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000426852.jpg
2321,"A man in on a of a man with a of a table .","A man standing in front of a pizza on top of a pan .",0.620616180308,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000091326.jpg
2401,"A man group dog is standing in the snow . a skateboard hill .","A large white dog is jumping in the air over a snowy area .",0.526640387848,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/2100909581_b7dde5b704.jpg
2481,"A man with a , and top counter . a a kitchen .","A kitchen with food cooking on the range and in the oven .",0.78751106211,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000522779.jpg
1,"A people girls are in a of a trees .","Two smaller elephants play in front of larger elephants .",0.740082804492,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000323295.jpg
82,"A man of a man bus a train on on","a photo of a subway as a train sits parked",0.546024172542,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000302867.jpg
163,"A man is a helmet shirt is standing a guitar .","A lady wearing a red dress is playing a bagpipe .",0.821096743669,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/2836325261_a3bf5c59be.jpg
244,"A are on a of a wooden with the .","Guitar laying on top of a bed facing window .",0.459149769332,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000366421.jpg
325,"A people buses are parked at a in .","Three similar cars are stopped at traffic lights .",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000454661.jpg
406,"A man is holding a on a hands dogs","a woman is tossing frisbees for her two dogs",0.759835685652,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000489944.jpg
487,"A man and bear sitting a blue with a white .","A brown teddy bear in a crib holding a #START# .",0.821096743669,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000446958.jpg
568,"A man sign with shown the of a building building .","A street sign is in front of the brick house .",0.821096743669,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000053229.jpg
649,"A man white of a table with a in it","a large vase on a table with flowers in it",0.397635364384,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000128568.jpg
730,"A man in a a skateboard in is man girl . a the mouth","a man tugging on a stick that a little dog has in his mouth",0.80910671157,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/3415178926_909db9400b.jpg
811,"A man of people standing down a rain . a .","A group of men walking in the snow on skis .",0.722656881146,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000057224.jpg
892,"A man of people standing a on for a down a slope .","A group of skiers and snowboarders waits before going down a hill .",0.423117854161,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000451532.jpg
973,"A man in a picture up to a a cell","A man giving a thumbs up while holding his surfboard",0.459149769332,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000507427.jpg
1054,"A close with a plate plate with a table table . a table","a pizza on a white plate on a wooden table and a drink",0.78751106211,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000448897.jpg
1135,"A man #START# with a clock clock tower . on it blue sky","A #START# building with a tall clock tower framed against a blue sky",0.626284496277,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000538912.jpg
1216,"A man with of a bunch pizza control and it","a table top with a giant remote control on it",0.795270728767,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000140231.jpg
1297,"A plate pizza of with lots food pizza .","A small containers filled with fried chocolate food .",0.816496580928,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000292480.jpg
1378,"A man room with with furniture and a fireplace a . the . . .","A living room filled with furniture and a framed poster on it 's wall .",0.18922405688,0.0833333333333,data/datasets/mscoco/val2014/COCO_val2014_000000554859.jpg
1459,"A man in holding a are a on a restaurant . .","A man , and woman eat lunch at a standing counter .",0.417226144861,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000223699.jpg
1540,"A man of of food vegetables and a .","A bowl full of assorted vegetables and fruits .",0.51334504804,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000113113.jpg
1621,"A man in a hat shirt uniform and riding a game .","A man wearing a black ski mask is playing a guitar .",0.441162935932,0.0,data/datasets/Flickr8k/Flickr8k_Dataset/3230132205_dccfafa5ee.jpg
1702,"A man is with a back while holding woman watches on him","A woman smiles on the phone while a man stands behind her",0.840896415254,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000330665.jpg
1783,"A man in on holding on a cell phone .","A man stands and talks on his cell phone .",0.397635364384,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000087199.jpg
1864,"A man flying with over a sky sky . the sky .","A jet airliner flying with a cloudy sky in the background .",0.479878206669,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000212351.jpg
1945,"A man with a stove and a refrigerator and and a refrigerator .","A kitchen with a microwave , a refrigerator , and a dishwasher .",0.626284496277,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000126744.jpg
2026,"A man is at a distance on to a on a table .","A man looking into the camera lens while sitting at a table .",0.343893121766,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000024112.jpg
2107,"A IS A THAT ARE ON ON THE STREET","THERE ARE ZEBRAS THAT ARE LYING ON THE GROUND",0.57735026919,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000418625.jpg
2188,"A man dog white dog is on a bathroom chair .","A grey and white kitten sitting in a blue bowl .",0.776545355504,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000117891.jpg
2269,"A people are a open with on of window .","Two cats in an office look out the window .",0.386097395096,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000243456.jpg
2350,"A standing in a field field area by","Sheep grazing in a grassy plains land area",0.481097729098,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000550422.jpg
2431,"A man is on the runway at ready with at the . .","a airplane parked on a runway getting loaded up by another truck .",0.693097728618,0.0,data/datasets/mscoco/val2014/COCO_val2014_000000326517.jpg
